2026-05-11T00:20:26.825Z [[32minfo[39m] 🚀 Prova Monitor starting...
2026-05-11T00:20:26.827Z [[32minfo[39m] Config {"solanaRpc":"https://solana-devnet.g.alchemy.com/v2/pkf1MmFFP3jrtqw0BR7vCInGmCeUFwO7","proverMode":"local","cluster":"devnet"}
2026-05-11T00:30:25.267Z [[32minfo[39m] Balance check {"ruleId":"0xb8e9e2f1","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.267Z [[32minfo[39m] Balance check {"ruleId":"0x3e7fc535","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.267Z [[32minfo[39m] Balance check {"ruleId":"0xbf468734","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.267Z [[32minfo[39m] Balance check {"ruleId":"0x50bf48fb","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.267Z [[32minfo[39m] Balance check {"ruleId":"0x2ec0e3bc","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.267Z [[32minfo[39m] Balance check {"ruleId":"0x7fbea133","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.268Z [[32minfo[39m] Balance check {"ruleId":"0xaecd45dd","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.268Z [[32minfo[39m] Balance check {"ruleId":"0xdda9d9a8","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.268Z [[32minfo[39m] Balance check {"ruleId":"0x164cb89b","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.268Z [[32minfo[39m] Balance check {"ruleId":"0xe797fe78","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0xfbe61e1d","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0xbf79553f","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x3131deaf","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x6d9705c4","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x1776f8ae","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x7314f420","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x6aeb2772","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0xe360e74e","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x655a2e8e","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x27119684","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x6a57dd41","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x4b944abf","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x503b6638","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x004cb799","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0xdcff3075","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x482b944e","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.269Z [[32minfo[39m] Balance check {"ruleId":"0x1cc7e123","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x4a5e45b7","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x057e5d27","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0xa5c1c4ac","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0xe39721c5","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x98285c22","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0xd490028a","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0xfc632407","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x31bbee8f","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x914d18d8","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x8b599a57","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x43295dc1","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x260e30af","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x70e07599","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0xc076a98c","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x0c2c1d62","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x8c2f8f52","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x0127636c","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x845f32e6","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0xaa6acfcc","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x5de78837","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0xcfd14283","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.270Z [[32minfo[39m] Balance check {"ruleId":"0x6b9ca668","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.271Z [[32minfo[39m] Balance check {"ruleId":"0xcef3133e","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.271Z [[32minfo[39m] Balance check {"ruleId":"0xf6e3c6c4","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.271Z [[32minfo[39m] Balance check {"ruleId":"0x1ff62eae","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.271Z [[32minfo[39m] Balance check {"ruleId":"0x4d15b539","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.271Z [[32minfo[39m] Balance check {"ruleId":"0x677490cb","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.271Z [[32minfo[39m] Balance check {"ruleId":"0x789f0230","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.271Z [[32minfo[39m] Balance check {"ruleId":"0xfbf0ee54","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.271Z [[32minfo[39m] Balance check {"ruleId":"0x32f63cff","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.272Z [[32minfo[39m] Balance check {"ruleId":"0x3444dc73","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.272Z [[32minfo[39m] Balance check {"ruleId":"0xcd3481ed","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.272Z [[32minfo[39m] Balance check {"ruleId":"0x1d72aba1","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.272Z [[32minfo[39m] Balance check {"ruleId":"0x53df409f","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.272Z [[32minfo[39m] Balance check {"ruleId":"0x68d701c2","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.272Z [[32minfo[39m] Balance check {"ruleId":"0xba0c7dd1","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.272Z [[32minfo[39m] Balance check {"ruleId":"0x777d57cf","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.272Z [[32minfo[39m] Balance check {"ruleId":"0xa294fe4c","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
2026-05-11T00:30:25.272Z [[32minfo[39m] Balance check {"ruleId":"0x2a38be99","address":"0x0101010101010101010101010101010101010101","balance":"0.023000147079023 ETH","threshold":"0.000000000000000001 ETH","block":10829840,"triggered":false}
